,hyperparam,test_accuracy_mean,test_recall_mean,test_precision_mean,test_f1_mean,test_type_1_error_FP_mean,test_type_2_error_FN_mean,test_auc_mean,test_cost_mean,hyperparam_str,batch_size,epochs,activation,dropout_rate,neurons
3485,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6178861788617886,0.8444171986640173,0.6406626462393248,0.7215536821108117,107.2,33.8,0.5684834337690947,276.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",500,20,relu,0.3,1.5
3490,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.5121951219512195,0.6145689764511901,0.6132004430724477,0.5688194564999567,96.2,83.8,0.4901182282046818,515.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",500,20,relu,0.3,1.0
3495,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.5403794037940379,0.866380585972181,0.568575959103055,0.6825412967489667,140.6,29.0,0.4694050019439156,285.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",500,20,relu,0.3,2.0
3500,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5544715447154471,0.8009216589861751,0.6708694300057754,0.5992933622745151,121.2,43.2,0.5004608294930876,337.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",500,20,relu,0.5,0.5
3505,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.5842818428184282,0.9705069124423963,0.5893791103516131,0.7327093506984079,147.0,6.4,0.5003850351685666,179.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",500,20,relu,0.5,1.5
3510,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.4991869918699187,0.5538240392339239,0.7304559899752039,0.45024393497837795,87.6,97.2,0.4887497679613328,573.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",500,20,relu,0.5,1.0
3515,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.5848238482384824,0.7908933327696275,0.6915414803480813,0.629863670210159,107.8,45.4,0.5398175273119661,334.8,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",500,20,relu,0.5,2.0
3520,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.5523035230352303,0.7337251088656831,0.48209558165378075,0.5782350559177994,107.4,57.8,0.5122616481937338,396.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",500,20,softmax,0.0,0.5
3525,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.5436314363143631,0.781651376146789,0.4671806373236146,0.5847270215244438,121.0,47.4,0.4914879397290236,358.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",500,20,softmax,0.0,1.5
3530,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.5273712737127372,0.623963133640553,0.506328710345927,0.4862319558507428,92.6,81.8,0.5067184089255397,501.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",500,20,softmax,0.0,1.0
3535,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.5680216802168021,0.7706422018348624,0.487141557336151,0.5946716309856241,109.4,50.0,0.5250562002551795,359.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",500,20,softmax,0.0,2.0
3540,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.570189701897019,0.8341352048365958,0.6343423332658923,0.6568074968241042,122.6,36.0,0.5124754100167642,302.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",500,20,softmax,0.1,0.5
3545,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.5593495934959349,0.7852534562211981,0.47686531911190666,0.5930209027695362,116.0,46.6,0.5097319912684938,349.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",500,20,softmax,0.1,1.5
3550,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.4775067750677507,0.22857142857142856,0.43738916256157634,0.2357643265530315,25.0,167.8,0.5320488721804512,864.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",500,20,softmax,0.1,1.0
3555,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.5750677506775068,0.707051959582294,0.6928185767239222,0.6062706031549805,93.0,63.8,0.5471648783620776,412.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",500,20,softmax,0.1,2.0
3560,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",0.4823848238482385,0.4,0.23577235772357721,0.29667482600833767,60.6,130.4,0.5,712.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",500,20,softmax,0.3,0.5
3565,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",0.5696476964769648,0.680184331797235,0.5079950297883545,0.5720552113552325,89.2,69.6,0.5460132185301965,437.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",500,20,softmax,0.3,1.5
3570,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",0.567479674796748,0.8174311926605504,0.6641680812412519,0.6282570209679124,119.8,39.8,0.5139918249813732,318.8,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",500,20,softmax,0.3,1.0
3575,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",0.5517615176151761,0.6806028833551769,0.48839317558179857,0.5653471869236297,96.0,69.4,0.5236623688299064,443.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",500,20,softmax,0.3,2.0
3580,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5186991869918699,0.5981566820276497,0.3541225823217136,0.44487024125233443,90.4,87.2,0.500394130487509,526.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",500,20,softmax,0.5,0.5
3585,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6092140921409215,0.8500613030059612,0.6414967889399087,0.714842330096635,111.6,32.6,0.5570191492373828,274.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",500,20,softmax,0.5,1.5
3590,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",0.54579945799458,0.5935779816513762,0.5286146608141613,0.4989302334301442,79.2,88.4,0.5358618385078072,521.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",500,20,softmax,0.5,1.0
3595,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",0.5875338753387533,0.9944700460829493,0.5887669376693767,0.7396234821726545,151.0,1.2,0.49920870725200095,157.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",500,20,softmax,0.5,2.0
3600,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",0.48997289972899727,0.4172113473977931,0.46659555736150615,0.4302250007522962,61.6,126.6,0.5053597692025564,694.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",500,50,linear,0.0,0.5
3605,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",0.5978319783197833,0.6430431657717837,0.6660546352739606,0.6538059752443451,70.8,77.6,0.5881301573020647,458.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",500,50,linear,0.0,1.5
3610,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",0.5203252032520325,0.6209487168646683,0.5922648377873878,0.6055984054685959,94.6,82.4,0.49859739781887996,506.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",500,50,linear,0.0,1.0
3615,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",0.659620596205962,0.7462182387012218,0.7047981932470271,0.7184928664257897,70.4,55.2,0.6409550587023014,346.4,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",500,50,linear,0.0,2.0
3620,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5864498644986449,0.6143279922208599,0.6573394638879388,0.618036954578569,68.8,83.8,0.579981179798126,487.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",500,50,linear,0.1,0.5
3625,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",0.5544715447154471,0.677279837652729,0.6144742149219408,0.6399811640319091,94.2,70.2,0.5279567539605576,445.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",500,50,linear,0.1,1.5
3630,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",0.5821138211382114,0.7313490889104977,0.6250994956194341,0.673611834391064,95.8,58.4,0.5497412924510662,387.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",500,50,linear,0.1,1.0
3635,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.6401084010840108,0.7995983596161162,0.662060350073024,0.7222804416032019,89.2,43.6,0.6056548786578315,307.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",500,50,linear,0.1,2.0
3640,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5398373983739837,0.6159430093434237,0.48870719334429014,0.5404260990988035,86.2,83.6,0.5240049658079962,504.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",500,50,linear,0.3,0.5
3645,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.5804878048780487,0.8270198283515832,0.6082112198776914,0.6974596016633295,117.2,37.6,0.5270555746846798,305.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",500,50,linear,0.3,1.5
3650,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.6238482384823849,0.8245169745909611,0.6462556498077981,0.7180251686119782,100.6,38.2,0.5805619031198095,291.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",500,50,linear,0.3,1.0
3655,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.6265582655826558,0.8905466537014333,0.634411567536728,0.7361685408169857,114.0,23.8,0.5692450940169766,233.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",500,50,linear,0.3,2.0
3660,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.4655826558265582,0.4637128482644908,0.6765257035799428,0.4154361341326947,80.6,116.6,0.4660756642856089,663.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",500,50,linear,0.5,0.5
3665,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.635230352303523,0.9088360884454403,0.6454325847787115,0.7476609430383244,114.8,19.8,0.5755752418525564,213.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",500,50,linear,0.5,1.5
3670,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.5907859078590786,0.856280387265886,0.6098518832442367,0.7092462408548326,119.8,31.2,0.5328195244102172,275.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",500,50,linear,0.5,1.0
3675,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.5626016260162602,0.873948336363252,0.584615346792792,0.6989342744465221,134.0,27.4,0.4950083264249163,271.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",500,50,linear,0.5,2.0
3680,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.5582655826558265,0.5771825984018941,0.6508311702403955,0.5765837569480231,71.0,92.0,0.5545201942863426,531.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",500,50,relu,0.0,0.5
3685,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.6016260162601627,0.6467593962710861,0.6711291250373085,0.657232324060573,70.2,76.8,0.5917789661731868,454.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",500,50,relu,0.0,1.5
3690,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.6108401084010839,0.6706760241829789,0.6694622224374515,0.6695872471331954,72.0,71.6,0.5979295073860171,430.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",500,50,relu,0.0,1.0
3695,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6363143631436314,0.6955946391578236,0.6891784503094056,0.6919176315053142,68.0,66.2,0.6235118542599853,399.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",500,50,relu,0.0,2.0
3700,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5886178861788618,0.7664524584619288,0.62836562078514,0.6855602925510558,101.0,50.8,0.5503140647137109,355.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",500,50,relu,0.1,0.5
3705,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.5750677506775068,0.6751743964824758,0.6331445419360919,0.650235939266878,86.2,70.6,0.5531065429606523,439.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",500,50,relu,0.1,1.5
3710,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.6043360433604337,0.7204836595780663,0.6779160950956797,0.6773176954456634,85.2,60.8,0.5791595711623339,389.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",500,50,relu,0.1,1.0
3715,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.5604336043360434,0.6605081807804507,0.6289792388236839,0.6421775738814999,88.4,73.8,0.53897228488308,457.4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",500,50,relu,0.1,2.0
3720,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.47533875338753384,0.5016023337420201,0.44384837250666126,0.46860400242068695,85.2,108.4,0.47015024320422716,627.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",500,50,relu,0.3,0.5
3725,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.5826558265582655,0.7620851477613833,0.6480886455606609,0.6495396977211317,102.2,51.8,0.5442440378054041,361.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",500,50,relu,0.3,1.5
3730,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.5669376693766937,0.932752716357333,0.5814179531927378,0.7142187998296101,145.2,14.6,0.487433346676401,218.2,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",500,50,relu,0.3,1.0
3735,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.6222222222222222,0.8087557603686635,0.6537006653499305,0.7166076286717913,97.8,41.6,0.5818700377305152,305.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",500,50,relu,0.3,2.0
3740,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5680216802168021,0.8163446497273072,0.6203114778511499,0.6816206055253643,119.4,40.0,0.5146772046126952,319.4,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",500,50,relu,0.5,0.5
3745,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6444444444444445,0.7536464719063121,0.6885433277624562,0.7109285511488695,77.6,53.6,0.6210764600730585,345.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",500,50,relu,0.5,1.5
3750,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.5853658536585366,0.6399780154737242,0.7506554435744051,0.5868793254528589,74.8,78.2,0.5730475647253599,465.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",500,50,relu,0.5,1.0
3755,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.6330623306233062,0.7301822179004777,0.7271692994692716,0.6832154594151827,76.8,58.6,0.6115315063012322,369.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",500,50,relu,0.5,2.0
3760,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.5371273712737128,0.5778801843317972,0.3712109542148053,0.4504596865661066,79.0,91.8,0.528413776376425,538.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",500,50,softmax,0.0,0.5
3765,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.591869918699187,0.9944700460829493,0.5914310790835181,0.7416800562346015,149.4,1.2,0.5044718651467378,155.4,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",500,50,softmax,0.0,1.5
3770,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.5907859078590786,0.8980848095379022,0.6211552024555818,0.716791443337997,128.8,22.2,0.5245390935106728,239.8,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",500,50,softmax,0.0,1.0
3775,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.5794037940379404,0.7751152073732719,0.4957205840715123,0.6019278160503123,106.4,48.8,0.5362418142129517,350.4,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",500,50,softmax,0.0,2.0
3780,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5880758807588076,0.7180653616877352,0.5184165535801766,0.5930056858985426,90.6,61.4,0.5605706731756905,397.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",500,50,softmax,0.1,0.5
3785,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6238482384823849,0.9668202764976958,0.6232205908718463,0.7534187893406947,131.6,7.2,0.5491996119330584,167.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",500,50,softmax,0.1,1.5
3790,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",500,50,softmax,0.1,1.0
3795,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.6726287262872629,0.7848222212827125,0.7165877158968673,0.7375255891351042,74.0,46.8,0.6484410862426111,308.0,"{'batch_size': 500, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",500,50,softmax,0.1,2.0
