,Unnamed: 0,fold,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_type_1_error_FP,test_type_2_error_FN,test_log_loss,test_cohen_kappa_score,hyperparam_str
65,65,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,20,softmax,0.0,1.0,"[[ 71  81]
 [ 34 183]]",0.6883468834688347,0.760914760914761,0.6931818181818182,0.8433179723502304,0.6552116177540626,81,34,10.764292826034076,0.3254971150636593,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}"
66,66,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,20,softmax,0.0,1.5,"[[136  16]
 [109 108]]",0.6612466124661247,0.6334310850439884,0.8709677419354839,0.4976958525345622,0.6962163473199128,16,109,11.700162175942326,0.3594906475219752,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}"
67,67,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,20,softmax,0.0,2.0,"[[122  30]
 [ 86 131]]",0.6856368563685636,0.6931216931216931,0.8136645962732919,0.6036866359447005,0.7031591074460345,30,86,10.857783332608523,0.3850706815308585,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}"
68,68,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,softmax,0.1,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}"
69,69,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,20,softmax,0.1,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}"
70,70,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,softmax,0.1,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}"
71,71,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,20,softmax,0.1,2.0,"[[ 63  89]
 [ 20 197]]",0.7046070460704607,0.7833001988071571,0.6888111888111889,0.9078341013824884,0.6611538927965074,89,20,10.202704041237268,0.3458191695265358,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}"
72,72,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,softmax,0.3,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}"
73,73,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",100,20,softmax,0.3,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}"
74,74,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,softmax,0.3,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}"
75,75,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",100,20,softmax,0.3,2.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}"
76,76,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,softmax,0.5,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}"
77,77,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",100,20,softmax,0.5,1.0,"[[ 83  69]
 [ 50 167]]",0.6775067750677507,0.7373068432671082,0.7076271186440678,0.7695852534562212,0.6578189425175842,69,50,11.138670903027249,0.3216597407813634,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}"
78,78,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,softmax,0.5,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}"
79,79,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",100,20,softmax,0.5,2.0,"[[ 34 118]
 [ 10 207]]",0.6531165311653117,0.7638376383763837,0.6369230769230769,0.9539170506912442,0.5888006306087801,118,10,11.981186262995474,0.1987514419488362,"{'batch_size': 100, 'epochs': 20, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}"
80,80,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",100,20,relu,0.0,0.5,"[[  2 150]
 [  0 217]]",0.5934959349593496,0.7431506849315068,0.5912806539509536,1.0,0.506578947368421,150,0,14.040478045667026,0.0154398946956491,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}"
81,81,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",100,20,relu,0.0,1.0,"[[ 96  56]
 [ 58 159]]",0.6910569105691057,0.7361111111111112,0.7395348837209302,0.7327188940092166,0.6821489206888188,56,58,10.67063763272604,0.3635813489061695,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}"
82,82,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",100,20,relu,0.0,1.5,"[[ 47 105]
 [ 96 121]]",0.4552845528455284,0.54627539503386,0.5353982300884956,0.5576036866359447,0.4334071064758671,105,96,18.81403255584612,-0.134377437560222,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}"
83,83,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",100,20,relu,0.0,2.0,"[[ 90  62]
 [ 61 156]]",0.6666666666666666,0.7172413793103448,0.7155963302752294,0.7188940092165899,0.6554996361872423,62,61,11.513059814673944,0.3113060103485425,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}"
84,84,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,relu,0.1,0.5,"[[ 31 121]
 [ 76 141]]",0.4661246612466124,0.5887265135699373,0.5381679389312977,0.6497695852534562,0.4268584768372544,121,76,18.439663146575768,-0.1530701267388925,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}"
85,85,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",100,20,relu,0.1,1.0,"[[ 80  72]
 [ 48 169]]",0.6747967479674797,0.7379912663755459,0.7012448132780082,0.7788018433179723,0.6525588163958284,72,48,11.232278423859771,0.312507763010806,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}"
86,86,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,relu,0.1,1.5,"[[109  43]
 [ 74 143]]",0.6829268292682927,0.7096774193548386,0.7688172043010753,0.6589861751152074,0.688045719136551,43,74,10.9514125227481,0.3649441772207759,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}"
87,87,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",100,20,relu,0.1,2.0,"[[ 82  70]
 [ 30 187]]",0.7289972899728997,0.7890295358649788,0.7276264591439688,0.8617511520737328,0.7006124181421295,70,30,9.360253689190197,0.4176871607120314,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}"
88,88,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,relu,0.3,0.5,"[[  0 152]
 [  8 209]]",0.5663956639566395,0.7231833910034602,0.5789473684210527,0.9631336405529954,0.4815668202764977,152,8,14.976492579932518,-0.0429621254946297,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}"
89,89,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",100,20,relu,0.3,1.0,"[[ 46 106]
 [ 42 175]]",0.5989159891598916,0.7028112449799198,0.6227758007117438,0.8064516129032258,0.5545415959252971,106,42,13.853180660635182,0.1164250582448873,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}"
90,90,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,relu,0.3,1.5,"[[ 68  84]
 [ 46 171]]",0.6476964769647696,0.7245762711864406,0.6705882352941176,0.7880184331797235,0.6176934271161776,84,46,12.168314627432316,0.2445431352168572,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}"
91,91,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",100,20,relu,0.3,2.0,"[[ 20 132]
 [ 11 206]]",0.6124661246612466,0.7423423423423424,0.6094674556213018,0.9493087557603688,0.5404438515643948,132,11,13.38523190063147,0.0918369103144416,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}"
92,92,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,relu,0.5,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}"
93,93,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",100,20,relu,0.5,1.0,"[[ 94  58]
 [ 72 145]]",0.6476964769647696,0.6904761904761905,0.7142857142857143,0.6682027649769585,0.6433119088042688,58,72,12.168258287233984,0.2827237656628487,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}"
94,94,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",100,20,relu,0.5,1.5,"[[  0 152]
 [  1 216]]",0.5853658536585366,0.7384615384615386,0.5869565217391305,0.9953917050691244,0.4976958525345622,152,1,14.321285439649658,-0.005413780207647,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}"
95,95,1,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",100,20,relu,0.5,2.0,"[[100  52]
 [158  59]]",0.4308943089430894,0.3597560975609756,0.5315315315315315,0.271889400921659,0.4648920688818821,52,158,19.656326888882425,-0.0635757226385571,"{'batch_size': 100, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}"
96,96,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",100,50,linear,0.0,0.5,"[[135  17]
 [ 92 125]]",0.7046070460704607,0.6963788300835654,0.8802816901408451,0.576036866359447,0.7320973805481447,17,92,10.202548022226496,0.4322515986053667,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}"
97,97,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,50,linear,0.0,1.0,"[[136  16]
 [ 97 120]]",0.6937669376693767,0.6798866855524079,0.8823529411764706,0.5529953917050692,0.7238661169051661,16,97,10.576949935457428,0.4146392823550882,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}"
98,98,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,50,linear,0.0,1.5,"[[125  27]
 [ 78 139]]",0.7154471544715447,0.7258485639686684,0.8373493975903614,0.6405529953917051,0.7314607082221684,27,78,9.828165611371915,0.440771906528297,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}"
99,99,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,50,linear,0.0,2.0,"[[ 75  77]
 [ 53 164]]",0.6476964769647696,0.7161572052401747,0.6804979253112033,0.7557603686635944,0.6245907106475866,77,53,12.168299458917382,0.2552167432617066,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}"
100,100,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",100,50,linear,0.1,0.5,"[[115  37]
 [ 76 141]]",0.6937669376693767,0.7139240506329113,0.7921348314606742,0.6497695852534562,0.7031742663109386,37,76,10.576995441002236,0.3913113294308278,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}"
101,101,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",100,50,linear,0.1,1.0,"[[107  45]
 [ 59 158]]",0.7181571815718157,0.7523809523809525,0.7783251231527094,0.728110599078341,0.7160289837496968,45,59,9.7346035960842,0.426179012530279,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}"
102,102,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",100,50,linear,0.1,1.5,"[[ 92  60]
 [ 60 157]]",0.6747967479674797,0.7235023041474654,0.7235023041474654,0.7235023041474654,0.664382731021101,60,60,11.23225242069131,0.3287654620422022,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}"
103,103,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",100,50,linear,0.1,2.0,"[[119  33]
 [ 76 141]]",0.7046070460704607,0.7212276214833759,0.8103448275862069,0.6497695852534562,0.7163321610477809,33,76,10.20258269311778,0.4150778761834125,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}"
104,104,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",100,50,linear,0.3,0.5,"[[ 80  72]
 [ 68 149]]",0.6205962059620597,0.680365296803653,0.6742081447963801,0.6866359447004609,0.6064758670870726,72,68,13.10429882466794,0.2137943629390638,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}"
105,105,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",100,50,linear,0.3,1.0,"[[ 79  73]
 [ 54 163]]",0.6558265582655827,0.7196467991169978,0.690677966101695,0.7511520737327189,0.6354444579189911,73,54,11.887487731073335,0.2760570342792702,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}"
106,106,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",100,50,linear,0.3,1.5,"[[ 83  69]
 [ 50 167]]",0.6775067750677507,0.7373068432671082,0.7076271186440678,0.7695852534562212,0.6578189425175842,69,50,11.138670903027249,0.3216597407813634,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}"
107,107,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",100,50,linear,0.3,2.0,"[[ 91  61]
 [ 46 171]]",0.7100271002710027,0.7616926503340756,0.7370689655172413,0.7880184331797235,0.6933513218530196,61,46,10.015441327096706,0.392503808102411,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}"
108,108,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",100,50,linear,0.5,0.5,"[[ 76  76]
 [ 48 169]]",0.6639566395663956,0.7316017316017316,0.689795918367347,0.7788018433179723,0.6394009216589862,76,48,11.606691171744224,0.2867119785496039,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}"
109,109,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",100,50,linear,0.5,1.0,"[[ 81  71]
 [ 64 153]]",0.6341463414634146,0.6938775510204082,0.6830357142857143,0.7050691244239631,0.6189819306330342,71,64,12.636291557535197,0.2396165646512906,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}"
110,110,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",100,50,linear,0.5,1.5,"[[101  51]
 [ 65 152]]",0.6856368563685636,0.7238095238095238,0.7487684729064039,0.7004608294930875,0.682467256851807,51,65,10.857828838153331,0.3599688985914651,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}"
111,111,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",100,50,linear,0.5,2.0,"[[107  45]
 [ 60 157]]",0.7154471544715447,0.7494033412887828,0.7772277227722773,0.7235023041474654,0.713724836284259,45,60,9.82820461612461,0.4212240264105283,"{'batch_size': 100, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}"
112,112,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",100,50,softmax,0.0,0.5,"[[123  29]
 [ 78 139]]",0.7100271002710027,0.722077922077922,0.8273809523809523,0.6405529953917051,0.7248817608537473,29,78,10.015371985314143,0.4290486312958222,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}"
113,113,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,50,softmax,0.0,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}"
114,114,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,50,softmax,0.0,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}"
115,115,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,50,softmax,0.0,2.0,"[[ 96  56]
 [ 33 184]]",0.7588075880758808,0.8052516411378556,0.7666666666666667,0.847926267281106,0.7397526073247634,56,33,8.330612131715831,0.4906239821320552,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}"
116,116,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,50,softmax,0.1,0.5,"[[135  17]
 [ 92 125]]",0.7046070460704607,0.6963788300835654,0.8802816901408451,0.576036866359447,0.7320973805481447,17,92,10.2025480222265,0.4322515986053667,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}"
117,117,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,50,softmax,0.1,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}"
118,118,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,50,softmax,0.1,1.5,"[[135  17]
 [ 92 125]]",0.7046070460704607,0.6963788300835654,0.8802816901408451,0.576036866359447,0.7320973805481447,17,92,10.2025480222265,0.4322515986053667,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}"
119,119,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,50,softmax,0.1,2.0,"[[115  37]
 [ 62 155]]",0.7317073170731707,0.7579462102689487,0.8072916666666666,0.7142857142857143,0.7354323308270677,37,62,9.266581160436518,0.4595446274022458,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}"
120,120,1,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,50,softmax,0.3,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 100, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}"
